Time  E_hot  E_cold
388000  -204.757563526608  206.584213277143
389000  -205.137416322702  207.930548670027
390000  -204.412867751883  205.964149356039
391000  -207.529278449315  205.859789699471
392000  -207.529900218221  206.064796413383
393000  -208.489168446029  206.444403158756
394000  -208.916361007833  207.369675466052
395000  -209.126932519182  207.678671931277
396000  -210.554089968307  209.319592133753
397000  -211.296221432569  209.236634481448
398000  -212.893582232507  208.941081918392
399000  -215.011554642023  210.34258463955
400000  -216.531734750329  214.225985217794
401000  -214.51251508849  211.766895802128
402000  -213.669788651588  215.223680149307
403000  -215.161008535381  212.424400773911
404000  -216.712512770421  212.83813935392
405000  -216.283451445826  213.885320191566
406000  -219.347918199566  213.790826512579
407000  -217.618562529571  214.445521328156
408000  -218.784242153658  214.165645573913
409000  -215.752740569532  214.07666534677
410000  -219.715315740304  216.295795217666
411000  -221.873881552602  217.011509012264
412000  -222.866464333949  216.125489106933
413000  -221.135616993705  217.269975406189
414000  -224.39931210584  220.306398365637
415000  -224.526549593659  221.294840552784
416000  -224.834324122836  220.56988549813
417000  -224.125624268056  220.884285448315
418000  -228.875315140888  221.63055930303
419000  -225.880838010665  221.356416643184
420000  -227.084346576752  221.973102117335
421000  -228.890520383996  223.528646313284
422000  -227.193952464352  224.39034777827
423000  -227.99821932255  225.880018898854
424000  -228.020895853722  225.770423968275
425000  -227.737169239343  225.827424223096
426000  -227.734247872345  225.636054104199
427000  -227.759592201503  225.022651004744
428000  -227.942405294913  225.612890927515
429000  -229.563070411739  224.321469837148
430000  -231.78185728257  223.714996934964
431000  -230.983212353914  228.818704062461
432000  -229.685729486525  225.746876925122
433000  -231.703195839187  224.903082786227
434000  -233.823775702608  226.350523635915
435000  -233.189618559707  227.67166036439
436000  -232.571980625973  227.284649461292
437000  -234.22653181234  229.119691580803
438000  -234.533814818267  229.532223275051
439000  -235.149609209872  230.902184143704
440000  -235.661729697775  231.973932760804
441000  -234.630671146878  233.368854043658
442000  -236.188514406677  230.615648436764
443000  -235.213772942354  230.805140334741
444000  -236.900896626416  232.974125924389
445000  -237.820319236172  233.255243287291
446000  -240.706677636076  233.420953461324
447000  -236.990812655882  233.45000328013
448000  -241.369559089409  231.675550054873
449000  -238.427475040887  235.708634915987
450000  -239.597067277013  235.590929344599
451000  -240.660661375102  235.803362938561
452000  -238.788121389675  237.394980539146
453000  -239.260458411032  234.947859380968
454000  -240.052153947422  236.120573582334
455000  -238.921362360839  236.237798938581
456000  -240.565825473717  236.995835117695
457000  -241.216108972599  236.866405885682
458000  -239.894383651542  237.912481098454
459000  -239.522402919227  239.307739445559
460000  -242.634019062165  239.249019864803
461000  -245.35685606307  240.395109174488
462000  -245.034272643166  240.582563440448
463000  -246.810086302129  241.229698091316
464000  -246.948201795922  241.930202882066
465000  -248.479871810056  243.710455949749
466000  -249.812506801798  243.800570383457
467000  -251.03143154185  243.477056547198
468000  -250.620382778554  243.645269345589
