Time  E_hot  E_cold
1602000  -1491.7517884785  1483.19256294326
1603000  -1493.11034511919  1487.21266833896
1604000  -1496.39469876194  1485.53206076896
1605000  -1494.9088926682  1488.97286021768
1606000  -1498.01596908641  1489.2530150031
1607000  -1496.41876103839  1488.14489795841
1608000  -1497.21807341196  1488.53716070582
1609000  -1497.95688100211  1486.71703349724
1610000  -1498.07130892728  1489.90734191453
1611000  -1504.95350670249  1491.21756870482
1612000  -1502.34971638188  1488.18336633903
1613000  -1506.81288813849  1491.29116113283
1614000  -1504.610020003  1492.0654900203
1615000  -1509.0492865724  1495.09071951605
1616000  -1506.45055821163  1494.65630435424
1617000  -1506.93712723594  1494.83896859763
1618000  -1512.81794778716  1491.31917408341
1619000  -1512.38712531541  1492.67475388415
1620000  -1514.18806283367  1492.07536514614
1621000  -1513.68619169417  1494.16771008306
1622000  -1515.85280428671  1497.39932634677
1623000  -1514.08632553528  1500.80547099171
1624000  -1516.22388050207  1498.75429402999
1625000  -1514.88745619  1501.24576690131
1626000  -1517.60939391933  1499.7473496824
1627000  -1518.49469474376  1500.61966142537
1628000  -1518.58022479852  1505.47531288816
1629000  -1516.97804259519  1507.133600349
1630000  -1523.58395519914  1509.29213682761
1631000  -1520.24147834695  1508.03063528451
1632000  -1521.07017843392  1511.3465777894
1633000  -1521.09073545511  1511.51954689638
1634000  -1521.42258112488  1508.23808579536
1635000  -1523.12414879437  1511.53406004698
1636000  -1522.24614342531  1512.01030196764
1637000  -1521.28719859918  1513.53550035237
1638000  -1527.2970667305  1512.31117544546
1639000  -1526.22152582062  1509.13920265919
1640000  -1526.65320936058  1509.92022135864
1641000  -1528.88164554528  1510.82756302057
1642000  -1529.61978902104  1513.34844661937
1643000  -1530.29989664061  1511.83023700462
1644000  -1532.50153641404  1512.19817879226
1645000  -1529.16732111201  1518.14160306005
1646000  -1532.99466087085  1516.46084767842
1647000  -1534.00498467994  1520.00248800163
1648000  -1532.71983051262  1516.83694039326
1649000  -1537.28298830366  1517.77210246926
1650000  -1538.06273696654  1518.92632478339
1651000  -1535.76754969582  1518.05527535818
1652000  -1538.52853593632  1519.9962940537
1653000  -1539.83882363682  1516.52415073684
1654000  -1539.21670261674  1518.38147166459
1655000  -1543.91382124448  1523.23258475668
1656000  -1545.30547339371  1519.40701945527
1657000  -1540.71305527877  1525.66061334116
1658000  -1542.08320420326  1526.88705745314
1659000  -1546.97740549208  1529.17278621877
1660000  -1547.57129114667  1529.32390103193
1661000  -1547.56115613107  1528.0246623456
1662000  -1549.08142312635  1531.33362215886
1663000  -1547.51482909048  1532.02200839135
1664000  -1549.29779717908  1529.95301841614
1665000  -1547.68004917438  1535.31614055327
1666000  -1548.85532867582  1532.68992350323
1667000  -1555.05601330175  1536.33939145916
1668000  -1554.75684017793  1538.04853529454
1669000  -1554.14511989786  1537.33633589989
1670000  -1553.96114369511  1537.24129123662
1671000  -1556.07040960657  1539.24653246212
1672000  -1557.78113420202  1544.14604796185
1673000  -1557.23823632342  1544.38751741625
1674000  -1557.07311944822  1546.26064572949
1675000  -1559.52545193298  1547.02919025743
1676000  -1562.38254128544  1548.2022314971
1677000  -1560.56877853288  1549.83456206469
1678000  -1565.90634835543  1554.82247910011
1679000  -1561.58022817308  1552.65267977854
1680000  -1563.93117625908  1552.92432933656
1681000  -1567.77699294104  1552.92902953935
1682000  -1566.98537370178  1553.83631688206
1683000  -1572.32966767795  1550.22149098789
1684000  -1569.35399576645  1553.29604806701
1685000  -1566.26816293728  1552.23460934621
1686000  -1571.20374333564  1554.46503435718
1687000  -1572.82552718202  1558.25789031626
1688000  -1575.47475178651  1561.47264626377
1689000  -1579.49877916516  1556.87472232048
1690000  -1575.55173184622  1558.19008947323
1691000  -1580.55006638347  1564.3884741563
1692000  -1580.62444555299  1563.03853402173
1693000  -1582.5725514859  1561.81406391919
1694000  -1581.24874326723  1563.3329029333
1695000  -1579.77505156838  1565.33788233054
1696000  -1582.20450276342  1567.85706329754
1697000  -1583.31001786766  1568.04208240959
1698000  -1584.95547193091  1567.1308397911
1699000  -1585.29497845569  1569.05585757182
1700000  -1584.86274681387  1569.47267634327
1701000  -1585.54248918987  1570.98008563821
1702000  -1586.87533587868  1567.5900610919
1703000  -1589.12062573576  1572.0718199223
1704000  -1589.65570179637  1573.76678923735
1705000  -1592.40666054381  1575.37593449291
1706000  -1592.19087057402  1576.09034423313
